"Search Engines > Yahoo Search > r.search.yahoo.com/_ylt=A2oKmMzhSnJVq0oAyTnfzAt.;_ylu=X3oDMTByN2RnanRxBHNlYwNzcgRwb3MDMQRjb2xvA3NnMwR2dGlkAw--/RV=2/RE=1433582435/RO=10/RU=http%3a%2f%2fopeneuroscience.com%2fhardware-projects%2fhuman-brain-interactors%2ftdcs-machine%2f/RK=0/RS=zqwQnUVyHAQoPWMmVK5WHvmN8BE-",1
"Search Engines > Yahoo Search > r.search.yahoo.com/_ylt=AwrBT8Od0idWos4AFF5XNyoA;_ylu=X3oDMTE0NW1rN2ZrBGNvbG8DYmYxBHBvcwMxMAR2dGlkA1ZJUDYxNV8xBHNlYwNzcg--/RV=2/RE=1445479198/RO=10/RU=http%3a%2f%2fopeneuroscience.com%2fhardware-projects%2fcomputers%2fraspberry-pi%2f/RK=0/RS=y7jzC8TlqoCSFhpV8I._ph_pOMk-",1
"Search Engines > Yahoo Search > r.search.yahoo.com/_ylt=AwrTccgGoyRW3YQAlTwPxQt.;_ylu=X3oDMTByYnR1Zmd1BGNvbG8DZ3ExBHBvcwMyBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1445270407/RO=10/RU=http%3a%2f%2fopeneuroscience.com%2fhardware-projects%2fmicrocontrollers%2farduino%2fcomment-page-1%2f/RK=0/RS=QyEOUzjBKbd.U.Ajpug6ilDlv3M-",1
"Search Engines > Yahoo Search > r.search.yahoo.com/_ylt=A9mSs2X.VMhVRnAAntRLBQx.;_ylu=X3oDMTByMWk2OWNtBGNvbG8DaXIyBHBvcwMyBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1439221119/RO=10/RU=http%3a%2f%2fopeneuroscience.com%2fhardware-projects%2fmicrocontrollers%2farduino%2f/RK=0/RS=WKTxaYXCHVBZiP72a8OZc8X1.dE-",1
"Search Engines > Yahoo Search > r.search.yahoo.com/_ylt=AwrTcc5RqmZVFA8AEWcnnIlQ;_ylu=X3oDMTByb2lvbXVuBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1432820433/RO=10/RU=http%3a%2f%2fopeneuroscience.com%2fhardware-projects%2fcomputers%2fraspberry-pi%2f/RK=0/RS=XKVNX9AqqEnpVoiUJgc63jPdBg8-",1
"Search Engines > duckduckgo.com",37
"Search Engines > duckduckgo.com > duckduckgo.com",18
"Search Engines > duckduckgo.com > r.duckduckgo.com",8
"Search Engines > duckduckgo.com > r.duckduckgo.com/l/?kh=-1&uddg=http%3A%2F%2Fopeneuroscience.com%2Fhardware-projects%2Fcomputers%2Fraspberry-pi%2F",4
"Search Engines > duckduckgo.com > r.duckduckgo.com/l/?kh=-1&uddg=http%3A%2F%2Fopeneuroscience.com%2Fhardware-projects%2Felectrophysiology-systems%2Feeg-systems%2Fopen-eeg%2F",3
"Search Engines > duckduckgo.com > r.duckduckgo.com/l/?kh=-1&uddg=http%3A%2F%2Fopeneuroscience.com%2Fhardware-projects%2Fhuman-brain-interactors%2Ftdcs-machine%2F",1
"Search Engines > duckduckgo.com > r.duckduckgo.com/l/?kh=-1&uddg=http%3A%2F%2Fopeneuroscience.com%2Fsoftware%2Fpython-numpy-scipy-matplotlib%2F",1
"Search Engines > duckduckgo.com > r.duckduckgo.com/l/?kh=-1&uddg=http%3A%2F%2Fopeneuroscience.com%2Fhardware-projects%2Fsupercomputers%2Fparallela%2F",1
"Search Engines > duckduckgo.com > r.duckduckgo.com/l/?kh=-1&uddg=http%3A%2F%2Fopeneuroscience.com%2Fhardware-projects%2Fhuman-brain-interactors%2Fopen-near-infrared-spectroscopy%2F",1
"Search Engines > AOL",11
"Search Engines > AOL > reader.aol.com",7
"Search Engines > AOL > search.aol.com",4
"Search Engines > Yandex",4
"Search Engines > Yandex > yandex.ru",3
"Search Engines > Yandex > yandex.ru",1
"Search Engines > Google Mobile",3
"Search Engines > Google Mobile > google.co.in/m",2
"Search Engines > Google Mobile > google.com/m",1
"Search Engines > Ask.com",3
"Search Engines > Ask.com > search.ask.com",1
"Search Engines > Ask.com > int.search.tb.ask.com/search/GGweb.jhtml?ts=1435195960584&p2=%5EHJ%5Exdm310%5ES08332%5Eph&n=780bd285&ss=sub&st=kwd&ptb=FAE240CB-D425-451D-9C5F-0BC50AD7CB56&si=pconvCh&tpr=sbt&searchfor=parts+of+the+nose&pn=3&ots=1435197268225",1
"Search Engines > Ask.com > int.search.tb.ask.com/search/GGmain.jhtml?searchfor=signal+generator+using+arduino&p2=%5EHJ%5Expt097%5EYYA%5Ein&n=781be049&ss=sub&st=bar&ptb=F30E946F-6E84-460C-838B-7ABAA780B79B&si=STF_728_WW_VDC_TOP_FF&tpr=sbt&ts=1444100636007",1
"Search Engines > talktalk.co.uk",2
"Search Engines > isearch.avg.com",1
"Search Engines > mysearch.com",1
"Search Engines > myway.com",1
"Search Engines > Baidu",1
"Search Engines > wow.com",1
"Facebook",147
"trendinafrica.org",103
"trendinafrica.org > trendinafrica.org/activities/open-source/open-source-main/",50
"trendinafrica.org > trendinafrica.org/activities/open-source/other/",36
"trendinafrica.org > trendinafrica.org/who-are-we/people-new/",13
"trendinafrica.org > trendinafrica.org/who-are-we/people/",3
"trendinafrica.org > trendinafrica.org/supporters/partners/",1
"Twitter",90
"Twitter > twitter.com",89
"Twitter > twitter.com/i/cards/tfw/v1/644125753290788864?advertiser_name=openeuroscience&cardname=promo_website&is_following_advertiser=false&forward=true&impression_id=7e8a485a84d407ec",1
"appropedia.org",50
"appropedia.org > appropedia.org/Open-source_Lab",46
"appropedia.org > appropedia.org/Open_source_3-D_printing_of_OSAT",4
"thingiverse.com",35
"thingiverse.com > thingiverse.com/thing:905172",33
"thingiverse.com > thingiverse.com/iamchagas/about",1
"thingiverse.com > thingiverse.com/thing:905172/",1
"en.wikipedia.org",29
"en.wikipedia.org > en.wikipedia.org/wiki/Open_Source_Lab_(book)",27
"en.wikipedia.org > en.wikipedia.org/wiki/Open_Source_Lab_%28book%29",2
"vk.com",23
"vk.com > vk.com/away.php",11
"vk.com > vk.com/bci.brain.computer.interface",6
"vk.com > vk.com/tcts_gradschool_2015",3
"vk.com > vk.com/feed",2
"vk.com > vk.com/im?sel=4713161",1
"tangentaudio.com/2013/03/project-aziz/",18
"ilbe.com",12
"ilbe.com > ilbe.com/7021777581",9
"ilbe.com > ilbe.com/5554484627",2
"ilbe.com > ilbe.com/index.php?document_srl=7021777581&mid=ilbe&cpage=4",1
"bahanonu.com",8
"bahanonu.com > bahanonu.com/syscarut/articles/145/",4
"bahanonu.com > bahanonu.com/brain/",4
"chan.usc.edu/npnl/resources",8
"Google+",8
"mikontwerpers.nl/onwar/?page_id=135",7
"en.m.wikipedia.org/wiki/Open_Source_Lab_(book)",7
"labrigger.com/blog/2014/02/07/more-resources/",5
"journals.plos.org/plosbiology/article?id=10.1371%2Fjournal.pbio.1002086",5
"googto.com/?q=object+tracking+open+source",5
"neurobb.com/t/repository-for-open-source-neuroscience-projects/189",5
"blogs.plos.org/collections/open-source-toolkit-hardware/",5
"translate.google.com.ua/translate_p?prev=search&sl=en&u=http%3A%2F%2Fopeneuroscience.com%2Fhardware-projects%2Fsignal-generators%2F&depth=1&usg=ALkJrhhy0S4qDhSHI4NSqEXyT5NrxnJNug",5
"nbviewer.ipython.org/github/mjirik/ZDO/blob/master/ZDOcv9.ipynb",5
"hxgoogle.com",4
"hxgoogle.com > hxgoogle.com/search.jsp?myq=software+for+neuroscience",2
"hxgoogle.com > hxgoogle.com/search.jsp?myq=fieldtrip+toolbox",1
