Date,Visitors
2020-10-01,6
2020-10-02,6
2020-10-03,3
2020-10-04,3
2020-10-05,2
2020-10-06,3
2020-10-07,3
2020-10-08,1
2020-10-09,3
2020-10-10,0
2020-10-11,1
2020-10-12,3
2020-10-13,2
2020-10-14,3
2020-10-15,2
2020-10-16,3
2020-10-17,1
2020-10-18,4
2020-10-19,8
2020-10-20,3
2020-10-21,5
2020-10-22,2
2020-10-23,3
2020-10-24,2
2020-10-25,3
2020-10-26,2
2020-10-27,0
2020-10-28,2
2020-10-29,0
2020-10-30,4
2020-10-31,1
2020-11-01,0
