Date,Visitors
2020-08-01,1
2020-08-02,2
2020-08-03,0
2020-08-04,1
2020-08-05,1
2020-08-06,2
2020-08-07,4
2020-08-08,1
2020-08-09,1
2020-08-10,2
2020-08-11,1
2020-08-12,3
2020-08-13,0
2020-08-14,0
2020-08-15,0
2020-08-16,0
2020-08-17,0
2020-08-18,0
2020-08-19,1
2020-08-20,0
2020-08-21,0
2020-08-22,0
2020-08-23,1
2020-08-24,1
2020-08-25,1
2020-08-26,0
2020-08-27,0
2020-08-28,2
2020-08-29,0
2020-08-30,1
2020-08-31,1
2020-09-01,1
