Date,Visitors
2021-01-01,7
2021-01-02,4
2021-01-03,4
2021-01-04,2
2021-01-05,15
2021-01-06,15
2021-01-07,6
2021-01-08,6
2021-01-09,10
2021-01-10,13
2021-01-11,13
2021-01-12,12
2021-01-13,10
2021-01-14,13
2021-01-15,8
2021-01-16,4
2021-01-17,5
2021-01-18,5
2021-01-19,11
2021-01-20,7
2021-01-21,14
2021-01-22,13
2021-01-23,5
2021-01-24,3
2021-01-25,11
2021-01-26,7
2021-01-27,8
2021-01-28,11
2021-01-29,8
2021-01-30,2
2021-01-31,4
2021-02-01,9
