Date,Visitors
2020-11-01,0
2020-11-02,0
2020-11-03,0
2020-11-04,0
2020-11-05,0
2020-11-06,4
2020-11-07,0
2020-11-08,0
2020-11-09,2
2020-11-10,1
2020-11-11,0
2020-11-12,0
2020-11-13,0
2020-11-14,0
2020-11-15,0
2020-11-16,1
2020-11-17,2
2020-11-18,0
2020-11-19,0
2020-11-20,0
2020-11-21,0
2020-11-22,1
2020-11-23,0
2020-11-24,0
2020-11-25,0
2020-11-26,0
2020-11-27,0
2020-11-28,1
2020-11-29,0
2020-11-30,1
2020-12-01,1
