Date,Visitors
2020-08-01,2
2020-08-02,1
2020-08-03,1
2020-08-04,1
2020-08-05,0
2020-08-06,0
2020-08-07,1
2020-08-08,0
2020-08-09,0
2020-08-10,1
2020-08-11,0
2020-08-12,1
2020-08-13,1
2020-08-14,6
2020-08-15,0
2020-08-16,1
2020-08-17,2
2020-08-18,0
2020-08-19,0
2020-08-20,1
2020-08-21,0
2020-08-22,1
2020-08-23,3
2020-08-24,0
2020-08-25,1
2020-08-26,1
2020-08-27,0
2020-08-28,1
2020-08-29,0
2020-08-30,1
2020-08-31,1
2020-09-01,0
