Date,Visitors
2020-09-01,0
2020-09-02,0
2020-09-03,0
2020-09-04,0
2020-09-05,1
2020-09-06,1
2020-09-07,1
2020-09-08,0
2020-09-09,1
2020-09-10,0
2020-09-11,0
2020-09-12,0
2020-09-13,0
2020-09-14,0
2020-09-15,0
2020-09-16,1
2020-09-17,0
2020-09-18,2
2020-09-19,2
2020-09-20,0
2020-09-21,0
2020-09-22,2
2020-09-23,0
2020-09-24,1
2020-09-25,3
2020-09-26,3
2020-09-27,1
2020-09-28,3
2020-09-29,2
2020-09-30,0
2020-10-01,4
