Date,Visitors
2020-07-01,1
2020-07-02,0
2020-07-03,0
2020-07-04,0
2020-07-05,0
2020-07-06,0
2020-07-07,1
2020-07-08,0
2020-07-09,0
2020-07-10,0
2020-07-11,0
2020-07-12,1
2020-07-13,1
2020-07-14,0
2020-07-15,1
2020-07-16,1
2020-07-17,0
2020-07-18,0
2020-07-19,0
2020-07-20,0
2020-07-21,1
2020-07-22,0
2020-07-23,2
2020-07-24,3
2020-07-25,1
2020-07-26,1
2020-07-27,2
2020-07-28,1
2020-07-29,0
2020-07-30,2
2020-07-31,0
2020-08-01,0
