Date,Visitors
2020-09-01,0
2020-09-02,0
2020-09-03,1
2020-09-04,1
2020-09-05,1
2020-09-06,3
2020-09-07,0
2020-09-08,1
2020-09-09,2
2020-09-10,5
2020-09-11,0
2020-09-12,1
2020-09-13,0
2020-09-14,2
2020-09-15,0
2020-09-16,1
2020-09-17,1
2020-09-18,1
2020-09-19,0
2020-09-20,0
2020-09-21,2
2020-09-22,1
2020-09-23,1
2020-09-24,1
2020-09-25,0
2020-09-26,3
2020-09-27,2
2020-09-28,0
2020-09-29,2
2020-09-30,6
2020-10-01,2
