Date,Visitors
2020-10-01,0
2020-10-02,1
2020-10-03,1
2020-10-04,0
2020-10-05,0
2020-10-06,0
2020-10-07,0
2020-10-08,1
2020-10-09,1
2020-10-10,2
2020-10-11,1
2020-10-12,1
2020-10-13,1
2020-10-14,0
2020-10-15,2
2020-10-16,0
2020-10-17,0
2020-10-18,0
2020-10-19,0
2020-10-20,1
2020-10-21,1
2020-10-22,3
2020-10-23,1
2020-10-24,0
2020-10-25,1
2020-10-26,1
2020-10-27,1
2020-10-28,1
2020-10-29,1
2020-10-30,1
2020-10-31,1
2020-11-01,0
