Date,Visitors
2020-10-01,0
2020-10-02,1
2020-10-03,1
2020-10-04,1
2020-10-05,0
2020-10-06,1
2020-10-07,1
2020-10-08,1
2020-10-09,1
2020-10-10,1
2020-10-11,0
2020-10-12,0
2020-10-13,0
2020-10-14,0
2020-10-15,1
2020-10-16,1
2020-10-17,1
2020-10-18,1
2020-10-19,1
2020-10-20,0
2020-10-21,0
2020-10-22,0
2020-10-23,0
2020-10-24,1
2020-10-25,1
2020-10-26,2
2020-10-27,2
2020-10-28,0
2020-10-29,1
2020-10-30,0
2020-10-31,0
2020-11-01,0
