Date,Visitors
2020-11-01,0
2020-11-02,0
2020-11-03,1
2020-11-04,3
2020-11-05,0
2020-11-06,1
2020-11-07,0
2020-11-08,0
2020-11-09,0
2020-11-10,0
2020-11-11,1
2020-11-12,3
2020-11-13,4
2020-11-14,1
2020-11-15,0
2020-11-16,0
2020-11-17,1
2020-11-18,7
2020-11-19,2
2020-11-20,3
2020-11-21,2
2020-11-22,3
2020-11-23,1
2020-11-24,2
2020-11-25,1
2020-11-26,2
2020-11-27,2
2020-11-28,2
2020-11-29,2
2020-11-30,1
2020-12-01,1
