Date,Visitors
2020-07-01,6
2020-07-02,1
2020-07-03,1
2020-07-04,1
2020-07-05,3
2020-07-06,16
2020-07-07,11
2020-07-08,5
2020-07-09,6
2020-07-10,6
2020-07-11,4
2020-07-12,4
2020-07-13,3
2020-07-14,8
2020-07-15,4
2020-07-16,7
2020-07-17,1
2020-07-18,0
2020-07-19,2
2020-07-20,1
2020-07-21,2
2020-07-22,5
2020-07-23,3
2020-07-24,9
2020-07-25,1
2020-07-26,1
2020-07-27,2
2020-07-28,2
2020-07-29,4
2020-07-30,1
2020-07-31,1
2020-08-01,1
