Date,Visitors
2020-10-01,10
2020-10-02,6
2020-10-03,3
2020-10-04,1
2020-10-05,7
2020-10-06,3
2020-10-07,5
2020-10-08,0
2020-10-09,3
2020-10-10,0
2020-10-11,0
2020-10-12,1
2020-10-13,3
2020-10-14,1
2020-10-15,0
2020-10-16,1
2020-10-17,4
2020-10-18,1
2020-10-19,1
2020-10-20,0
2020-10-21,2
2020-10-22,3
2020-10-23,3
2020-10-24,1
2020-10-25,3
2020-10-26,3
2020-10-27,3
2020-10-28,2
2020-10-29,1
2020-10-30,0
2020-10-31,0
2020-11-01,1
