Date,Visitors
2020-07-01,4
2020-07-02,11
2020-07-03,5
2020-07-04,0
2020-07-05,3
2020-07-06,19
2020-07-07,51
2020-07-08,28
2020-07-09,9
2020-07-10,23
2020-07-11,11
2020-07-12,14
2020-07-13,7
2020-07-14,16
2020-07-15,19
2020-07-16,15
2020-07-17,13
2020-07-18,5
2020-07-19,7
2020-07-20,9
2020-07-21,15
2020-07-22,32
2020-07-23,22
2020-07-24,32
2020-07-25,6
2020-07-26,2
2020-07-27,6
2020-07-28,10
2020-07-29,11
2020-07-30,16
2020-07-31,16
2020-08-01,8
