"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1416102266944303115","https://twitter.com/openneurosci/status/1416102266944303115","@GoldenNeuron @worldwideneuro It was our pleasure to host you! Also thanks to @NeuroMLA for moderating today!","2021-07-16 18:27 +0000","89.0","4.0","0.0449438202247191","0.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1416035395956092929","https://twitter.com/openneurosci/status/1416035395956092929","An hour from now! Join us and @GoldenNeuron to learn about 'SimBA for Behavioral Neuroscientists' here: https://t.co/l2ROzPZlz7 #opensource #neuroscience @worldwideneuro","2021-07-16 14:02 +0000","2075.0","12.0","0.005783132530120482","2.0","0.0","0.0","5.0","0.0","0.0","3.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1415672870861119491","https://twitter.com/openneurosci/status/1415672870861119491","Tomorrow at 15:00 UTC! Tune in to hear about 'SimBA for Behavioral Neuroscientists' from @GoldenNeuron on the #opensource track of @worldwideneuro!","2021-07-15 14:01 +0000","4101.0","31.0","0.007559131919044135","7.0","0.0","7.0","10.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1414620151249620998","https://twitter.com/openneurosci/status/1414620151249620998","This Friday, Jul 16 at 15:00 UTC, join @GoldenNeuron's talk 'SimBA for Behavioral Neuroscientists' on our #opensource #neuroscience series via @worldwideneuro here: https://t.co/l2ROzPZlz7","2021-07-12 16:18 +0000","14149.0","157.0","0.011096190543501307","19.0","0.0","20.0","15.0","19.0","1.0","48.0","0.0","9","0","0","0","0","26","26","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1413498502110404608","https://twitter.com/openneurosci/status/1413498502110404608","An hour from now! Join us and Joe Knapper to learn about @OpenFlexure here: https://t.co/c5CdsUQZDA #opensource #neuroscience @worldwideneuro","2021-07-09 14:01 +0000","2129.0","8.0","0.0037576326914044154","2.0","0.0","2.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1413253481566179331","https://twitter.com/openneurosci/status/1413253481566179331","@Addgene @JasonNasse Thanks for such great contribution!","2021-07-08 21:47 +0000","317.0","3.0","0.00946372239747634","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1412773745710805006","https://twitter.com/openneurosci/status/1412773745710805006","Tomorrow at 15:00 UTC! Tune in to hear about @OpenFlexure from Joe Knapper on the #opensource track of @worldwideneuro!","2021-07-07 14:01 +0000","523.0","2.0","0.0038240917782026767","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1412105845152829444","https://twitter.com/openneurosci/status/1412105845152829444","This Friday, Jul 09 at 15:00 UTC on our #opensource #neuroscience series on @worldwideneuro we will host Joe Knapper from @OpenFlexure. Live on: https://t.co/c5CdsUQZDA","2021-07-05 17:47 +0000","1872.0","39.0","0.020833333333333332","5.0","1.0","2.0","7.0","5.0","0.0","10.0","0.0","0","0","0","0","0","9","9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410961812837838855","https://twitter.com/openneurosci/status/1410961812837838855","An hour from now! Join us and @Addgene to learn about 'Addgene AAV data hub' here: https://t.co/v2tWZaS1oM #opensource #neuroscience @worldwideneuro","2021-07-02 14:01 +0000","730.0","8.0","0.010958904109589041","2.0","0.0","2.0","1.0","1.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410599421683769358","https://twitter.com/openneurosci/status/1410599421683769358","Tomorrow at 15:00 UTC! Tune in to hear about 'Addgene AAV data hub' from @Addgene on the #opensource track of @worldwideneuro!","2021-07-01 14:01 +0000","618.0","3.0","0.0048543689320388345","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
