Date,Visitors
2020-10-01,73
2020-10-02,47
2020-10-03,26
2020-10-04,36
2020-10-05,64
2020-10-06,51
2020-10-07,43
2020-10-08,32
2020-10-09,38
2020-10-10,16
2020-10-11,14
2020-10-12,37
2020-10-13,35
2020-10-14,32
2020-10-15,31
2020-10-16,30
2020-10-17,25
2020-10-18,18
2020-10-19,51
2020-10-20,38
2020-10-21,31
2020-10-22,27
2020-10-23,33
2020-10-24,20
2020-10-25,24
2020-10-26,32
2020-10-27,40
2020-10-28,27
2020-10-29,19
2020-10-30,23
2020-10-31,11
2020-11-01,11
