Date,Visitors
2020-09-01,18
2020-09-02,28
2020-09-03,24
2020-09-04,24
2020-09-05,12
2020-09-06,14
2020-09-07,19
2020-09-08,23
2020-09-09,23
2020-09-10,28
2020-09-11,25
2020-09-12,15
2020-09-13,10
2020-09-14,34
2020-09-15,27
2020-09-16,23
2020-09-17,28
2020-09-18,25
2020-09-19,14
2020-09-20,15
2020-09-21,23
2020-09-22,18
2020-09-23,20
2020-09-24,27
2020-09-25,39
2020-09-26,55
2020-09-27,26
2020-09-28,45
2020-09-29,51
2020-09-30,41
2020-10-01,73
