Date,Visitors
2020-08-01,25
2020-08-02,15
2020-08-03,27
2020-08-04,37
2020-08-05,33
2020-08-06,34
2020-08-07,34
2020-08-08,21
2020-08-09,9
2020-08-10,28
2020-08-11,31
2020-08-12,27
2020-08-13,31
2020-08-14,24
2020-08-15,12
2020-08-16,9
2020-08-17,23
2020-08-18,23
2020-08-19,23
2020-08-20,15
2020-08-21,31
2020-08-22,16
2020-08-23,22
2020-08-24,24
2020-08-25,20
2020-08-26,23
2020-08-27,21
2020-08-28,30
2020-08-29,8
2020-08-30,22
2020-08-31,32
2020-09-01,18
